nieuw nieuw;0,0038631258736740986
bill gates;0,0008014628569716501
waardeer artikelen;0,0007949088382814614
artikelen volg;0,0007949088382814614
volg artikel;0,0007949088382814614
nieuw geopend;0,0006329309477953685
dagelijkse standaard;0,0006329309477953685
nieuw geopendmeerklik;0,0004438006941642081
geopendmeerklik nieuw;0,0004438006941642081
nieuw pocket;0,0004438006941642081
pocket nieuw;0,0004438006941642081
this article;0,00038949596787407294
sociale media;0,0003773242188780082
lees eerst;0,0003763879304936955
wilt reageren;0,00037451535372507014
reageren forum;0,00037451535372507014
forum lees;0,00037451535372507014
eerst siteregelsgeloofsdiscussies;0,00037451535372507014
siteregelsgeloofsdiscussies geloofsforum;0,00037451535372507014
geloofsforum nodig;0,00037451535372507014
nodig gesprekspartner;0,00037451535372507014
gesprekspartner geloofsforum;0,00037451535372507014
geloofsforum verder;0,00037451535372507014
indien wilt;0,00035953473957606733
verder pratenshare;0,0003511081441172533
pratenshare this;0,0003511081441172533
wout willemsen;0,0003389363951211885
stichting vaccinvrij;0,0003295735112780617
tweede kamer;0,00032863722289374904
decentrale sociale;0,0003248920693564984
anderhalve meter;0,00031740176228199694
social media;0,0003033574365173068
engelbart engelbart;0,000288376822368304
engelbart journalist;0,000288376822368304
journalist hoofdredacteur;0,000288376822368304
hoofdredacteur dagelijkse;0,000288376822368304
farmaceutische industrie;0,00028650424559967865
hugo jonge;0,0002818228036781153
mainstream media;0,0002743324966036139
corona virus;0,00025935188245461107
social distancing;0,00023781724961541954
corona pandemie;0,0002321995193095435
miljoen mensen;0,00021909148192916604
tweede golf;0,00021815519354485336
laten zien;0,00021441004000760267
aantal besmettingen;0,00020972859808603928
hele wereld;0,00020223829101153788
mensen besmet;0,0001984931374742872
belangrijk mensen;0,0001984931374742872
ieder geval;0,0001984931374742872
mexicaanse griep;0,00019287540716841111
vind belangrijk;0,00019287540716841111
vrienden kennissen;0,00019287540716841111
verenigde staten;0,00019193911878409846
mensen lezen;0,00019193911878409846
deel bericht;0,00019100283039978578
lezen deel;0,0001900665420154731
bericht vrienden;0,00018913025363116043
kennissen familieklik;0,00018913025363116043
familieklik nieuw;0,00018913025363116043
nieuw emailen;0,00018913025363116043
emailen vriend;0,00018913025363116043
vriend nieuw;0,00018913025363116043
artsen wetenschappers;0,00018444881170959706
onze kinderen;0,00017695850463509566
vaccinvrij gmail;0,00017602221625078298
laat zien;0,00017134077432921958
willemsen wout;0,00017040448594490693
